"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_properties_city","features_properties_date","features_properties_description","features_properties_source","features_properties_source_href_0","features_properties_source_href_1","features_properties_source_href_2","features_properties_source_href_3","features_properties_state","features_properties_title","features_type"
"14.0362099874","52.7904660267","Point","Bad Freienwalde","31.10.2015","Unter dem Motto ""Ost Brandenburg erwacht"" demonstrierten am Samstag etwa 280 Menschen gegen ""Asylmissbrauch"" und ""kriminelle Ausländer"". Aufgerufen hatte die Gruppe ""Brandenburg erwacht"", die seit Anfang Oktober auf Facebook existiert. Angemeldet wurde die Kundgebung von dem aus Wriezen stammenden Lars Günther, der heute in Berlin lebt und dort in der Vergangenheit ähnliche Veranstaltungen unter dem Titel ""Friedensmahnwachen"" anmeldete. Das eingesetzte Ordner-Team bestand ausschließlich aus lokalen und Berliner Neonazis um Gesine und Ronny Schrader von der verbotenen Kameradschaft „Frontbann 24“. Anwesend waren außerdem etliche Partei-Nazis von „Die Rechte“ sowie der NPD.","Zeit online - Störungsmelder","http://blog.zeit.de/stoerungsmelder/2015/11/02/asylgegner-hetzen-mit-muffigen-klischees-in-bad-freienwalde_20444","","","","Brandenburg","Kundgebung/Demo","Feature"
"13.117522135","51.1159662231","Point","Döbeln","31.10.2015","Unbekannte haben an der Erstaufnahmeeinrichtung 18 Fensterscheiben beschädigt, vermutlich mit einer Druckluftwaffe.","ZEIT online","https://docs.google.com/spreadsheets/d/1yxi3oV96kxag_3GiVnGvndgJ5zTI-lHsaAB-p7U-g3w/htmlview?sle=true#gid=1734573181&vpid=A2%20target=_blank","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"10.0004579639","53.5503175814","Point","Hamburg","31.10.2015","Über 500 Menschen beteiligten sich am Samstag an einer Kundgebung der AfD unter dem Motto ""Gegen das Politikversagen! Asylchaos stoppen!"". Als Hauptrednerin trat die AfD-Bundesvorsitzende Frauke Petry auf. Ein anschließend geplanter Demonstrationsumzug musste aufgrunf von Gegenprotesten vorzeitig abgebrochen werden.","NDR","https://www.ndr.de/nachrichten/hamburg/Tumulte-bei-AfD-Demo-in-Hamburg,demo1380.html","","","","Hamburg","Kundgebung/Demo","Feature"
"7.31112978618","51.5639466731","Point","Castrop-Rauxel","31.10.2015","Auf das ehemalige Jugendzentrum in Deininghausen ist Samstagabend ein Anschlag verübt worden. Wie die Polizei bestätigte, haben der oder die Täter kurz vor 23 Uhr versucht, mit einem Brandbeschleuniger Feuer in einem Raum zu entfachen. In das Gebäude sollen bald Flüchtlinge einziehen.","Ruhr-Nachrichten","http://www.ruhrnachrichten.de/staedte/castrop/In-Castrop-Rauxel-Anschlag-auf-zukuenftige-Fluechtlings-Unterkunft;art934,2859251","","","","Nordrhein-Westfalen","Brandanschlag","Feature"
"13.6124778669","51.0375697624","Point","Dresden-Gorbitz","31.10.2015","In Dresden-Gorbitz wurde am Samstagabend ein 20-jähriger Mann aus Eritrea am Hagebuttenweg von drei bis vier Unbekannten angegriffen und verletzt. Zwei Männer hielten ihn fest, während ein dritter Mann auf ihn einschlug, sagte eine Polizeisprecherin. Ein Anwohner hatte den Angriff vom Balkon aus bemerkt und schrie die Täter an, sie flüchteten. Der 20-jährige Asylsuchende kam ins Krankenhaus.","Radio Dresden","http://www.radiodresden.de/nachrichten/lokalnachrichten/zwei-angriffe-auf-asylbewerber-in-dresden-1176318/","","","","Sachsen","Tätlicher Übergriff/Körperverletzung","Feature"
"12.9816369222","50.9857611817","Point","Mittweida","31.10.2015","Etwa Personen beteiligten sich an einer Kundgebung der AfD. Andrea Kersten, die mittelsächsische Landtagsabgeordnete der AfD, forderte in ihrer Rede, die EU-Außengrenzen zu schließen und Flüchtlingsaufnahmezentren an den Grenzen einzurichten.","Freie Presse","http://www.freiepresse.de/LOKALES/MITTELSACHSEN/MITTWEIDA/Hunderte-Teilnehmer-bei-AfD-Kundgebung-und-spaeterem-rechten-Aufmarsch-artikel9343910.php","","","","Sachsen","Kundgebung/Demo","Feature"
"13.9381873078","50.9625861207","Point","Pirna","30.10.2015","Etwa 25 Unbekannte haben am Freitagabend zwei Asylsuchende attackiert. Die Angreifer waren teilweise vermummt. Die beiden Asylsuchenden aus Marokko und Libyen wurden verletzt und mussten zum Arzt. Die Polizei hat Ermittlungen wegen Landfriedensbruch und gefährlicher Körperverletzung aufgenommen.","Radio Dresden","http://www.radiodresden.de/nachrichten/lokalnachrichten/zwei-angriffe-auf-asylbewerber-in-dresden-1176318/","","","","Sachsen","Tätlicher Übergriff/Körperverletzung","Feature"
"12.3818723799","51.3400789338","Point","Leipzig","30.10.2015","Unbekannte haben eine Fensterscheibe an einer Unterkunft zerschlagen und darin eine übel riechende Flüssigkeit verteilt. Das Gebäude sollte in wenigen Tagen als Erstaufnahmeeinrichtung genutzt werden.","ZEIT online","https://docs.google.com/spreadsheets/d/1yxi3oV96kxag_3GiVnGvndgJ5zTI-lHsaAB-p7U-g3w/htmlview?sle=true#gid=1734573181&vpid=A2%20target=_blank","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"9.73894134156","52.3750219704","Point","Hannover","30.10.2015","Am Freitagabend kam es zu einem Angriff auf einen Asylsuchenden aus Syrien. Der 23-Jährige war laut Polizei auf dem Heimweg, als er aus einem langsam vorbeifahrenden Auto zunächst rassistisch beleidigt wurde. Wenig später stiegen fünf Männer aus dem neben ihm stoppenden Wagen aus, von denen gleich vier auf ihn zugingen und an eine Mauer drückten. Ein zirka 1,90 Meter großer, glatzköpfiger und tätowierter Angreifer schlug dem 23-Jährigen ins Gesicht, bevor die Unbekannten mit dem Opel in Richtung Marienstraße flüchteten. Das Opfer erlitt leichte Verletzungen und wurde zur weiteren Untersuchung mit einem Rettungswagen in eine Klink transportiert. Eine sofort eingeleitete Fahndung verlief erfolglos.","Polizeiinspektion Hannover","http://www.presseportal.de/blaulicht/pm/66841/3162480","","","","Niedersachsen","Tätlicher Übergriff/Körperverletzung","Feature"
"14.3040354878","51.7233523358","Point","Cottbus-Sachsendorf","30.10.2015","Erneut beteiligten sich etwa 350 Personen an einer von der NPD organisierten Demonstration gegen eine neue Asylunterkunft im Ortsteil Sachsendorf.","Lausitzer Rundschau","http://www.lr-online.de/regionen/cottbus/Rechtsextreme-Anti-Asyl-Demo-in-Cottbus-ohne-Resonanz;art1049,5219169","","","","Brandenburg","Kundgebung/Demo","Feature"
"13.7382946802","51.0484816964","Point","Dresden","30.10.2015","Am Freitagabend haben Unbekannte in einer Straßenbahn einen 26-jährigen Asylsuchenden aus Syrien beschimpft und geschlagen.","Freie Presse","http://www.freiepresse.de/NACHRICHTEN/SACHSEN/Rassistische-Krawalle-und-Angriffe-auf-Asylbewerber-artikel9345023.php","","","","Sachsen","Tätlicher Übergriff/Körperverletzung","Feature"
"14.1867856865","53.671192629","Point","Ahlbeck","29.10.2015","Am frühen Donnerstagmorgen geb es einen Brandanschlag auf die sogenannte Bäderdienst-Unterkunft der Polizei in Ahlbeck. Unbekannte setzten die Eingangstür offenbar mit einem Molotov-Coktail in Flammen. Der Brand verursachte einen Schaden rund 1000 Euro. Zum Tatzeitpunkt befanden sich keine Personen im Gebäude. Eine sofortige Fahndung der Polizei blieb ergebnislos.","Nordkurier (I), Nordkurier (II)","http://www.nordkurier.de/anklam/brandanschlag-auf-vermeintliche-fluechtlingsunterkunft-2918398610.html","http://www.nordkurier.de/mecklenburg-vorpommern/brandanschlag-auf-leeres-polizei-haus-auf-usedom-2918391010.html","","","Mecklenburg-Vorpommern","Brandanschlag","Feature"
"13.0837889799","50.9188049371","Point","Frankenberg","29.10.2015","In Frankenberg ist es am Donnerstagabend zu Tumulten vor einer Asylunterkunft gekommen. Aus einer Gruppe von mehreren Personen heraus wurde eine Bierflasche gegen das Fenster der Unterkunft in der Meltzerstraße geworfen. Eine 25-jährige Frau erlitt laut Polizeiangaben einen Schock und musste ambulant behandelt werden. Beim Eintreffen der Polizei waren die Angreifer bereits verschwunden. Vor der Tat soll die Gruppe in Bahnhofsnähe rassistische Parolen gegrölt haben. Die Polizei ermittelt wegen des Verdachts des Landfriedensbruchs. Das Operative Abwehrzentrum der sächsischen Polizei hat die Ermittlungen aufgenommen.","Polizei Sachsen","https://www.polizei.sachsen.de/de/MI_2015_39020.htm","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"12.9677745212","50.772351019","Point","Einsiedel","28.10.2015","Erneut haben rund 2000 Menschen im Chemnitzer Ortsteil Einsiedel an einem sogenannten Schweigemarsch beteiligt. Sie protestierten ""gegen die Diktatur der Asylindustrie und gegen den flüchtlingsgerechten Umbau ihres Heimatortes"", wie einer der Organisatoren sagte. Weiter sagte er, Einsiedel und die umliegenden Gemeinden würden sich nicht ""der Diktatur der Asyl-Industrie"" beugen.","Freie Presse, mdr","http://www.freiepresse.de/LOKALES/CHEMNITZ/Protest-gegen-Asylunterkunft-Erneut-rund-2000-Menschen-bei-Schweigemarsch-in-Einsiedel-artikel9341445.php?cvdkurzlink=t","http://www.mdr.de/sachsenspiegel/wieder-proteste-einsiedel100_zc-1b6dad2f_zs-c5332a56.html","","","Sachsen","Kundgebung/Demo","Feature"
"11.0285360722","50.9777637736","Point","Erfurt","28.10.2015","Erneut hat die AfD unter dem Motto ""Asylchaos stoppen"" mit tausenden Anhängern in Erfurt demonstriert.","FAZ, Deutschlandfunk","http://www.faz.net/aktuell/politik/afd-mobilisiert-tausende-asylgegner-demonstrieren-in-erfurt-13881967.html","http://www.deutschlandfunk.de/afd-kundgebung-in-erfurt-wenn-wir-kommen-wird-aufgeraeumt.1773.de.html?dram:article_id=335345","","","Thüringen","Kundgebung/Demo","Feature"
"13.5321390849","51.2920333632","Point","Großenhain","28.10.2015","An einer Demonstration der NPD unter dem Motto ""Großenhain wehrt sich - Schluss mit Asylmissbrauch und Politikversagen!"" beteiligten sich etwa etwa 200 bis 400 Personen. Der Demonstrationszug bewegte sich unter anderem am Schloss vorbei, in dem zur selben Zeit eine öffentliche Stadtratsitzung zum Thema Unterbringung von Asylsuchenden stattfand. ","eigene Recherche, AG Asylsuchende Großenhain","https://twitter.com/asyl_grh","","","","Sachsen","Kundgebung/Demo","Feature"
"13.4700916733","51.1633581148","Point","Meißen","28.10.2015","Erneut hat die rassistische ""Initiative Heimatschutz Meißen"" mehrere hundert Personen zu einer Demonstration auf den Meißner Markt mobilisiert. Der anschließende Demonstrationszug wurde von einem Banner mit der Aufschrift ""Meißen sagt Nein zu Asylbetrug und Politikversagen"" angeführt.","eigene Recherche","https://www.mut-gegen-rechte-gewalt.de/service/chronik-vorfaelle","","","","Sachsen","Kundgebung/Demo","Feature"
"13.184845312","51.0642438461","Point","Roßwein","28.10.2015","Erneut haben die Betreiber der Facebook-Seite ""Roßwein wehrt sich. Nein zum Wohnheim"" bei einer Demonstration rassistische Stimmung gegen Asylsuchende gemacht. An der Kundgebung beteiligten sich nach Angaben der Veranstalter etwa 30 Personen.","eigene Recherche","https://www.mut-gegen-rechte-gewalt.de/service/chronik-vorfaelle","","","","Sachsen","Kundgebung/Demo","Feature"
"8.22583364653","51.9609146271","Point","Harsewinkel","27.10.2015","In Harsewinkel im Kreis Gütersloh haben Unbekannte am Dienstag gewaltsam eine Obdachlosenunterkunft überfallen. Die vermummten Täter drangen in das Gebäude ein und verwüsteten ein frisch saniertes Badezimmer. Dabei riefen sie nach Zeugenaussagen „Scheiß Ausländer“, weshalb die Polizei von einem rassistischen Hintergrund ausgeht. Es ist möglich, dass die Angreifer davon ausgingen, dass die Unterkunft teilweise zur Unterbringung von Asylsuchenden genutzt werden sollte. Dies stand in der Stadt zur Debatte, wurde jedoch nicht abschließend entschieden. Als die Täter einen 44-jährigen türkischen Bewohner der Unterkunft entdeckten, beleidigten sie den Mann und schlugen ihn mit einer einer Bierflasche auf den Kopf. Anschließend flüchteten die Täter laut Polizei unerkannt in drei dunklen Fahrzeugen.","Neue Westfälische, T-online","http://www.nw.de/lokal/kreis_guetersloh/harsewinkel/harsewinkel/20609427_Vermummte-Personen-stuermen-Haus-verletzen-Bewohner-und-demolieren-Zimmer-jetzt-ermittelt-der-Staatschutz.html","http://www.t-online.de/regionales/id_75925186/angriff-auf-zukuenftige-fluechtlingsunterkunft.html","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.8439974632","51.0165344292","Point","Dresden-Laubegast","27.10.2015","In Dresden-Laubegast protestierten mehrere hundert Menschen unter dem Motto ""Laubegast sagt Nö"" gegen eine neue Asylunterkunft im Hotel ""Prinz Eugen"", in welches Ende des Jahres die ersten Asylsuchenden einziehen sollen. Einige Menschen blockierten den Zugang zum Hotel. Im Verlauf des Abends wurde ein 18-Jähriger, der offenbar als ""links"" wahrgenommen wurde, von Unbekannten verletzt. Er sei in den Schwitzkasten genommen und geschlagen worden, teilte eine Polizeisprecherin mit. Ermittelt wird wegen Körperverletzung. Die Polizei war zunächst nur mit zwei Beamten vor Ort und hatte das Geschehen nicht unter Kontrolle. ","eigene Recherche, Radio Dresden, MOPO24, Sächsische Zeitung","http://www.radiodresden.de/nachrichten/lokalnachrichten/proteste-vor-hotel-in-laubegast-1174998/","https://mopo24.de/nachrichten/stadt-will-hotel-fuer-fluechtlinge-kaufen-22053","http://m.sz-online.de/nachrichten/zwei-neue-asylheime-im-dresdner-suedosten-3235929.html","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"10.2035483402","52.4642849288","Point","Uetze","27.10.2015","In der Nacht zu Sonntag kam es zu mehreren Übergriffen auf die Asylunterkunft an der Nordmannstraße. Das Sicherheitspersonal der Einrichtung beaobachteten mehrfach, wie aus einem vorbeifahrenden Auto rechte Parolen gegrölt wurden. Später kam es in der Nähe der Unterkunft laut Polizei auch zu einem lauten Knall, vermutlich ein Böller.","Polizeidirektion Hannover","http://www.presseportal.de/blaulicht/pm/66841/3157128","","","","Niedersachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"13.650072922","51.0170052879","Point","Freital","26.10.2015","Am Montagnachmittag attachierten zwei Unbekannte einen 18-Jährigen Iraker. Der junge Mann wartete an einer Haltestelle, als die Täter ihn plötzlich zu Boden rissen. Dann schlugen und traten sie auf ihn ein. Eine Passantin kam dem jungen Mann schließlich zu Hilfe und alarmierte die Polizei.","Sächsische Zeitung, eigene Recherche","http://www.sz-online.de/nachrichten/freitaler-verpruegeln-iraker-3235206.html","","","","Sachsen","Tätlicher Übergriff/Körperverletzung","Feature"
"8.80665296174","53.0765150166","Point","Bremen","26.10.2015","In Bremen-Findorff kam es am Montagmorgen zu einem Brand in einer Turnhalle, in der möglicherweise Asylsuchende untergebracht werden sollten.","Weserkrurier (I), Weserkurier (II), Radio Bremen","http://www.weser-kurier.de/bremen/bremen-stadtreport_artikel,-Ermittlungen-nach-Feuer-in-Findorffer-Sporthalle-_arid,1237998.html","http://www.weser-kurier.de/bremen/bremen-stadtreport_artikel,-Polizei-geht-von-Brandstiftung-aus-_arid,1238920.html","http://www.radiobremen.de/nachrichten/kurz_notiert/feuersporthalle100.html","","Bremen","Brandanschlag","Feature"
"13.7384962987","51.04838655","Point","Dresden","26.10.2015","Auch auf der dieswöchigen PEGIDA-Kundgebung hetzten mehrere Redner, darunter PEGIDA-Gründer Lutz Bachmann, gegen Asylsuchende. An der Kundgebung beteiligten sich schätzungsweise über 10.000 Menschen.","n-tv, eigene Recherche","http://www.n-tv.de/politik/Pegida-zieht-Tausende-auf-die-Strasse-article16219991.html","","","","Sachsen","Kundgebung/Demo","Feature"
"7.55287301793","51.3692435399","Point","Hagen-Hohenlimburg","25.10.2015","Der Staatsschutz der Polizei Hagen ermittelt nach einer Brandstiftung in einer Notunterkunft für Asylsuchende im Stadtteil Hohenlimburg. Gegen 20.35 Uhr wurden die Einsatzkräfte alarmiert. Mit einem Großaufgebot rückten Polizei und Feuerwehr aus. 14 Bewohner der Unterkunft mussten von der Feuerwehr behandelt werden. Glücklicherweise musste jedoch niemand ins Krankenhaus eingeliefert werden. Nachdem die Feuerwehr das Gebäude gelüftet hatte, konnten die 200 Asylsuchenden zurück in die Unterkunft.","Radio Hagen","http://www.107.7radiohagen.de/hagen/lokalnachrichten/lokalnachrichten/archive/2015/10/25/article/-ad1e0022e7.html","","","","Nordrhein-Westfalen","Brandanschlag","Feature"
"13.1170776375","51.1162681493","Point","Döbeln","25.10.2015","Am Montag gab es in einer Döbelner Asylunterkunft einen Tag der offnen Tür. Zu der Besichtigung erschien auch NPD-Stadtrat Trautmann mit rund zwanzig Anhängern. Laut einem ","Leipziger Volkszeitung","http://www.lvz.de/Region/Doebeln/Straftat-Vorwuerfe-nach-Asyl-Besichtigung-in-Doebeln-Polizei-sucht-Zeugen","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"8.46841961085","49.5936680744","Point","Lampertheim","25.10.2015","Unbekannte haben am Sonntagabend im südhessischen Lampertheim Feuer in einem Haus gelegt, in dem Flüchtlinge untergebracht sind. Alle 49 Bewohner blieben unverletzt. Wie die Polizei mitteilte, sind Unbekannte am Sonntagabend in die Büroräume einer im Erdgeschoss des Gebäudes ansässigen Firma eingedrungen und haben Inventar in Brand gesteckt.","FAZ","http://www.faz.net/aktuell/gesellschaft/kriminalitaet/feuer-in-fluechtlingsunterkunft-lampertheim-13876421.html","","","","Hessen","Brandanschlag","Feature"
"12.07893194","51.0575933254","Point","Kretzschau","25.10.2015","Die sogenannte Bürgerinitiative ""Kretzschau wehrt sich"" rief zum siebten Mal zum Protest gegen die Unterbringung von Asylsuchenden in einem ehemaligen Pionierlagen auf. Nachdem vor einer Woche die ersten Asylsuchenden eingezogen waren, folgten demonstrierten am Sonntag erneut etwa 100 Personen, die unter ""Wir wollen keine Asylantenheime""-Rufen durch den Ort zogen. ","eigene Recherche, MDR","http://m.mdr.de/sachsen-anhalt/halle/kretzschau-gespaltenes-dorf100.html#mobilredirect","","","","Sachsen-Anhalt","Kundgebung/Demo","Feature"
